fixture_id,type,tool_name,expected_status,actual_status,passed,issues_count,scan_time_ms,rule,error
corpus-benign:benign-039.json,benign,list_directory,clean,clean,yes,0,25.01,,
corpus-benign:benign-040.json,benign,query,clean,clean,yes,0,25.01,,
corpus-benign:benign-041.json,benign,echo,clean,clean,yes,0,25.0,,
corpus-benign:benign-042.json,benign,list_files,clean,clean,yes,0,25.01,,
corpus-benign:benign-043.json,benign,search,clean,clean,yes,0,25.0,,
corpus-benign:benign-044.json,benign,read_file,clean,clean,yes,0,25.01,,
corpus-benign:benign-045.json,benign,list_directory,clean,clean,yes,0,25.01,,
corpus-benign:benign-046.json,benign,query,clean,clean,yes,0,25.0,,
corpus-benign:benign-047.json,benign,echo,clean,clean,yes,0,25.01,,
corpus-benign:benign-048.json,benign,list_files,clean,clean,yes,0,25.01,,
corpus-benign:benign-049.json,benign,search,clean,clean,yes,0,25.0,,
corpus-benign:benign-050.json,benign,read_file,clean,clean,yes,0,25.01,,
corpus-benign:benign-051.json,benign,list_directory,clean,clean,yes,0,25.01,,
corpus-benign:benign-052.json,benign,query,clean,clean,yes,0,25.01,,
corpus-benign:benign-053.json,benign,echo,clean,clean,yes,0,25.01,,
corpus-benign:benign-054.json,benign,list_files,clean,clean,yes,0,25.0,,
corpus-benign:benign-055.json,benign,search,clean,clean,yes,0,25.01,,
encoding-001,matrix,,critical,critical,yes,1,25.0,semantic-url-guard,
encoding-002,matrix,,critical,critical,yes,1,25.01,encoding-evasion-guard,
encoding-003,matrix,,critical,critical,yes,1,25.0,timing-side-channel-guard,
encoding-004,matrix,,critical,critical,yes,1,25.0,semantic-path-guard,
pattern-001,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
pattern-002,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
pattern-003,matrix,,critical,critical,yes,1,25.01,semantic-shell-guard,
pattern-004,matrix,,critical,critical,yes,1,25.0,block-shell-injection,
pattern-005,matrix,,critical,critical,yes,1,25.0,block-shell-injection,
pattern-006,matrix,,critical,critical,yes,1,25.01,semantic-ssti-guard,
pattern-007,matrix,,critical,critical,yes,1,25.01,semantic-ssti-guard,
pattern-008,matrix,,critical,critical,yes,1,25.01,semantic-ssti-guard,
pattern-009,matrix,,critical,critical,yes,1,25.0,semantic-shell-guard,
pattern-010,matrix,,critical,critical,yes,1,25.01,semantic-shell-guard,
pattern-011,matrix,,critical,critical,yes,1,25.02,semantic-shell-guard,
pattern-012,matrix,,critical,critical,yes,1,25.02,semantic-shell-guard,
pattern-013,matrix,,critical,critical,yes,1,25.02,request-prompt-injection,
pattern-014,matrix,,critical,critical,yes,1,25.02,request-prompt-injection,
pattern-015,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
pattern-016,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
pattern-017,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
pattern-018,matrix,,critical,critical,yes,1,25.01,semantic-shell-guard,
pattern-019,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
pattern-020,matrix,,critical,critical,yes,1,25.0,deny-dangerous-tools,
quote-001,matrix,,critical,critical,yes,1,25.0,request-prompt-injection,
rate-001,matrix,,clean,clean,yes,0,25.02,,
rate-002,matrix,,clean,clean,yes,0,25.01,,
rate-003,matrix,,clean,clean,yes,0,25.01,,
rate-004,matrix,,critical,critical,yes,1,25.01,rate-isolated,
rate-005,matrix,,critical,critical,yes,1,25.02,rate-isolated,
rate-006,matrix,,critical,critical,yes,1,25.01,rate-isolated,
rate-007,matrix,,critical,critical,yes,1,25.01,rate-isolated,
rate-008,matrix,,critical,critical,yes,1,25.01,rate-isolated,
rate-009,matrix,,critical,critical,yes,1,25.0,rate-isolated,
rate-010,matrix,,critical,critical,yes,1,25.01,rate-isolated,
rate-011,matrix,,critical,critical,yes,1,25.02,rate-isolated,
rate-012,matrix,,critical,critical,yes,1,25.01,rate-isolated,
rate-013,matrix,,critical,critical,yes,1,25.01,rate-isolated,
rate-014,matrix,,critical,critical,yes,1,25.01,rate-isolated,
rate-015,matrix,,critical,critical,yes,1,25.01,rate-isolated,
rbac-001,matrix,,critical,critical,yes,1,25.01,rbac-isolated,
rbac-002,matrix,,critical,critical,yes,1,25.01,rbac-isolated,
rbac-003,matrix,,clean,clean,yes,0,25.01,,
rbac-004,matrix,,clean,clean,yes,0,25.01,,
rbac-005,matrix,,clean,clean,yes,0,25.01,,
rbac-006,matrix,,critical,critical,yes,1,25.02,rbac-isolated,
rbac-007,matrix,,critical,critical,yes,1,25.02,rbac-isolated,
rbac-008,matrix,,clean,clean,yes,0,25.01,,
rbac-009,matrix,,critical,critical,yes,1,25.01,rbac-isolated,
rbac-010,matrix,,clean,clean,yes,0,25.02,,
rbac-011,matrix,,critical,critical,yes,1,25.02,rbac-isolated,
rbac-012,matrix,,clean,clean,yes,0,25.01,,
rbac-013,matrix,,critical,critical,yes,1,25.01,rbac-isolated,
rbac-014,matrix,,critical,critical,yes,1,25.01,rbac-isolated,
rbac-015,matrix,,clean,clean,yes,0,25.01,,
semantic-001,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
semantic-002,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
semantic-003,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
semantic-004,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
semantic-005,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
semantic-006,matrix,,critical,critical,yes,1,25.01,request-prompt-injection,
semantic-007,matrix,,critical,critical,yes,1,25.04,request-prompt-injection,
semantic-008,matrix,,critical,critical,yes,1,25.04,request-prompt-injection,
semantic-009,matrix,,critical,critical,yes,1,25.04,semantic-sql-guard,
semantic-010,matrix,,critical,critical,yes,1,25.04,semantic-url-guard,
semantic-011,matrix,,critical,critical,yes,1,25.03,semantic-url-guard,
semantic-012,matrix,,critical,critical,yes,1,25.03,request-prompt-injection,
semantic-013,matrix,,critical,critical,yes,1,25.05,request-prompt-injection,
semantic-014,matrix,,critical,critical,yes,1,25.03,request-prompt-injection,
semantic-015,matrix,,critical,critical,yes,1,25.03,request-prompt-injection,
semantic-016,matrix,,critical,critical,yes,1,25.02,request-prompt-injection,
semantic-017,matrix,,critical,critical,yes,1,25.04,request-prompt-injection,
semantic-018,matrix,,critical,critical,yes,1,25.03,request-prompt-injection,
token-001,matrix,,clean,clean,yes,0,25.05,,
token-002,matrix,,clean,clean,yes,0,25.03,,
token-003,matrix,,critical,critical,yes,1,25.04,token-isolated,
token-004,matrix,,critical,critical,yes,1,25.03,token-isolated,
token-005,matrix,,clean,clean,yes,0,25.03,,
token-006,matrix,,critical,critical,yes,1,25.04,token-isolated,
unicode-001,matrix,,critical,critical,yes,1,25.04,encoding-evasion-guard,
unicode-002,matrix,,critical,critical,yes,1,25.04,encoding-evasion-guard,
unicode-003,matrix,,critical,critical,yes,1,25.03,request-prompt-injection,
unicode-004,matrix,,critical,critical,yes,1,25.03,request-prompt-injection,
unicode-005,matrix,,critical,critical,yes,1,25.05,encoding-evasion-guard,
variable-001,matrix,,critical,critical,yes,1,25.04,semantic-shell-guard,
whitespace-001,matrix,,critical,critical,yes,1,25.02,request-prompt-injection,
whitespace-002,matrix,,critical,critical,yes,1,25.03,encoding-evasion-guard,
whitespace-003,matrix,,critical,critical,yes,1,25.04,encoding-evasion-guard,
whitespace-004,matrix,,critical,critical,yes,1,25.03,encoding-evasion-guard,
custom:adv-001.json,custom,search,critical,critical,yes,1,25.04,encoding-evasion-guard,
custom:adv-002.json,custom,search,critical,critical,yes,1,25.03,encoding-evasion-guard,
custom:adv-003.json,custom,echo,critical,critical,yes,1,25.03,request-prompt-injection,
custom:adv-004.json,custom,search,critical,critical,yes,1,25.03,encoding-evasion-guard,
custom:adv-005.json,custom,search,critical,critical,yes,1,25.03,request-prompt-injection,
custom:adv-006.json,custom,puppeteer_navigate,critical,critical,yes,1,25.07,semantic-url-guard,
custom:adv-007.json,custom,search,critical,critical,yes,1,25.03,semantic-url-guard,
custom:adv-008.json,custom,search,critical,critical,yes,1,25.09,semantic-url-guard,
custom:adv-009.json,custom,search,critical,critical,yes,1,25.04,encoding-evasion-guard,
custom:adv-010.json,custom,read_file,critical,critical,yes,1,25.02,semantic-path-guard,
custom:adv-011.json,custom,query,critical,critical,yes,1,25.03,timing-side-channel-guard,
custom:adv-012.json,custom,query,critical,critical,yes,1,25.03,timing-side-channel-guard,
custom:adv-013.json,custom,query,critical,critical,yes,1,25.03,semantic-sql-guard,
custom:adv-014.json,custom,query,critical,critical,yes,1,25.04,encoding-evasion-guard,
custom:adv-015.json,custom,query,critical,critical,yes,1,25.04,semantic-sql-guard,
custom:adv-016.json,custom,list_tables,critical,critical,yes,1,25.03,semantic-sql-guard,
custom:adv-017.json,custom,search,critical,critical,yes,1,25.02,semantic-shell-guard,
custom:adv-018.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-019.json,custom,search,critical,critical,yes,1,25.01,semantic-shell-guard,
custom:adv-020.json,custom,search,critical,critical,yes,1,25.01,semantic-shell-guard,
custom:adv-021.json,custom,puppeteer_navigate,critical,critical,yes,1,25.01,semantic-url-guard,
custom:adv-022.json,custom,search,critical,critical,yes,1,25.01,semantic-url-guard,
custom:adv-023.json,custom,search,critical,critical,yes,1,25.01,semantic-url-guard,
custom:adv-024.json,custom,search,critical,critical,yes,1,25.01,semantic-url-guard,
custom:adv-025.json,custom,search,critical,critical,yes,1,25.01,semantic-url-guard,
custom:adv-026.json,custom,search,critical,critical,yes,1,25.01,semantic-url-guard,
custom:adv-027.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-028.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-029.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-030.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-031.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-032.json,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
custom:adv-033.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-034.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-035.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-036.json,custom,search,critical,critical,yes,1,25.0,semantic-tool-chain-guard,
custom:adv-037.json,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
custom:adv-038.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-039.json,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
custom:adv-040.json,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
custom:adv-041.json,custom,list_directory,critical,critical,yes,1,25.02,semantic-path-guard,
custom:adv-042.json,custom,read_file,critical,critical,yes,1,25.02,semantic-path-guard,
custom:adv-043.json,custom,search,critical,critical,yes,1,25.02,request-prompt-injection,
custom:adv-044.json,custom,search,critical,critical,yes,1,25.02,request-prompt-injection,
custom:adv-045.json,custom,search,critical,critical,yes,1,25.02,request-prompt-injection,
custom:adv-046.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-047.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-048.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-049.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-050.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-051.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-052.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-053.json,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
custom:adv-054.json,custom,search,critical,critical,yes,1,25.01,semantic-ssti-guard,
custom:adv-055.json,custom,search,critical,critical,yes,1,25.0,semantic-ssti-guard,
custom:adv-056.json,custom,search,critical,critical,yes,1,25.01,semantic-ssti-guard,
custom:adv-057.json,custom,search,critical,critical,yes,1,25.0,encoding-evasion-guard,
custom:adv-058.json,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
custom:adv-059.json,custom,bash,critical,critical,yes,1,25.0,deny-dangerous-tools,
custom:adv-060.json,custom,execute_command,critical,critical,yes,1,25.0,deny-dangerous-tools,
custom:adv-061.json,custom,curl,critical,critical,yes,1,25.01,deny-dangerous-tools,
custom:adv-062.json,custom,run_shell,critical,critical,yes,1,25.01,default,
custom:adv-063.json,custom,deploy_malware,critical,critical,yes,1,25.01,default,
custom:adv-064.json,custom,create_issue,critical,critical,yes,1,25.01,deny-github-write-tools,
custom:adv-065.json,custom,push_files,critical,critical,yes,1,25.01,deny-github-write-tools,
custom:adv-066.json,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
custom:adv-067.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-068.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-069.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-070.json,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
custom:adv-071.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-072.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-073.json,custom,search,critical,critical,yes,1,25.01,semantic-sql-guard,
custom:adv-074.json,custom,search,critical,critical,yes,1,25.01,semantic-sql-guard,
custom:adv-075.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-076.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-077.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-078.json,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
custom:adv-079.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-080.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-081.json,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
custom:adv-082.json,custom,puppeteer_navigate,critical,critical,yes,1,25.01,semantic-url-guard,
custom:adv-083.json,custom,query,critical,critical,yes,1,25.01,semantic-sql-guard,
custom:adv-084.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-085.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-086.json,custom,query,critical,critical,yes,1,25.01,timing-side-channel-guard,
custom:adv-087.json,custom,query,critical,critical,yes,1,25.01,timing-side-channel-guard,
custom:adv-088.json,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
custom:adv-089.json,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
custom:adv-090.json,custom,run,critical,critical,yes,1,25.01,semantic-language-gadget,
custom:adv-091.json,custom,search,critical,critical,yes,1,25.01,semantic-language-gadget,
custom:adv-092.json,custom,search,critical,critical,yes,1,15747.74,block-sql-exfil,
custom:adv-093.json,custom,read_file,critical,critical,yes,1,25.01,block-sensitive-paths,
custom:adv-094.json,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
custom:adv-095.json,custom,search,critical,critical,yes,1,25.01,semantic-ssti-guard,
custom:adv-096.json,custom,search,critical,critical,yes,1,25.01,semantic-sql-guard,
custom:adv-097.json,custom,search,critical,critical,yes,1,25.02,semantic-language-gadget,
custom:adv-098.json,custom,search,critical,critical,yes,1,25.02,semantic-language-gadget,
custom:adv-099.json,custom,search,critical,critical,yes,1,25.02,semantic-shell-guard,
custom:adv-100.json,custom,search,critical,critical,yes,1,25.02,semantic-privilege-escalation,
custom:adv-101.json,custom,search,critical,critical,yes,1,13595.34,block-sql-exfil,
custom:adv-102.json,custom,query,critical,critical,yes,1,25.01,semantic-sql-guard,
custom:adv-103.json,custom,search,critical,critical,yes,1,25.01,semantic-language-gadget,
custom:adv-104.json,custom,search,critical,critical,yes,1,25.01,secret-scan,
custom:adv-105.json,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
custom:adv-106.json,custom,search,critical,critical,yes,1,25.01,semantic-rate-limit-evasion,
custom:adv-107.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-108.json,custom,search,critical,critical,yes,1,25.01,semantic-sql-guard,
custom:adv-109.json,custom,search,critical,critical,yes,1,25.01,semantic-dns-exfil,
custom:adv-110.json,custom,search,critical,critical,yes,1,25.01,semantic-ssti-guard,
custom:adv-111.json,custom,search,critical,critical,yes,1,25.01,semantic-shell-guard,
custom:adv-112.json,custom,search,critical,critical,yes,1,25.01,semantic-shell-guard,
custom:adv-113.json,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
custom:adv-114.json,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
custom:adv-115.json,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
custom:adv-116.json,custom,search,critical,critical,yes,1,25.01,semantic-dns-exfil,
custom:adv-117.json,custom,search,critical,critical,yes,1,25.01,semantic-shell-guard,
custom:adv-118.json,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
custom:adv-119.json,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
custom:adv-120.json,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
adv-121,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
adv-122,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
adv-123,custom,search,critical,critical,yes,1,25.0,threat-intel,
adv-124,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-125,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-126,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-127,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-128,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-129,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-130,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-131,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-132,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-133,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-134,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-135,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-136,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-137,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
adv-138,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
adv-139,custom,search,critical,critical,yes,1,25.01,semantic-shell-guard,
adv-140,custom,read_file,critical,critical,yes,1,25.02,semantic-path-guard,
adv-141,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-142,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-143,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-144,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-145,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-146,custom,read_file,critical,critical,yes,1,25.0,block-sensitive-paths,
adv-147,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
adv-148,custom,search,critical,critical,yes,1,25.01,semantic-shell-guard,
adv-149,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-150,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-151,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-152,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-153,custom,read_file,critical,critical,yes,1,25.02,semantic-path-guard,
adv-154,custom,read_file,critical,critical,yes,1,25.02,semantic-path-guard,
adv-155,custom,read_file,critical,critical,yes,1,25.02,semantic-path-guard,
adv-156,custom,search,critical,critical,yes,1,25.02,encoding-evasion-guard,
adv-157,custom,search,critical,critical,yes,1,25.02,encoding-evasion-guard,
adv-158,custom,query,critical,critical,yes,1,25.02,encoding-evasion-guard,
adv-159,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
adv-160,custom,query,critical,critical,yes,1,25.01,encoding-evasion-guard,
adv-161,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
adv-162,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
adv-163,custom,search,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-164,custom,search,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-165,custom,read_file,critical,critical,yes,1,25.01,encoding-evasion-guard,
adv-166,custom,echo,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-167,custom,echo,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-168,custom,query,critical,critical,yes,1,25.01,encoding-evasion-guard,
adv-169,custom,search,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-170,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
adv-171,custom,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
adv-172,custom,query,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-173,custom,search,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-174,custom,read_file,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-175,custom,read_file,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-176,custom,search,critical,critical,yes,1,25.0,encoding-evasion-guard,
adv-177,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
adv-178,custom,search,critical,critical,yes,1,25.0,threat-intel,
adv-179,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-180,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-181,custom,search,critical,critical,yes,1,25.0,semantic-shell-guard,
adv-182,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-183,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-184,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-185,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-186,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
adv-187,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
adv-188,custom,read_file,clean,clean,yes,0,25.0,,
adv-189,custom,read_file,clean,clean,yes,0,25.01,,
adv-190,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-191,custom,search,critical,critical,yes,1,25.0,threat-intel,
adv-192,custom,search,critical,critical,yes,1,25.0,threat-intel,
adv-193,custom,search,critical,critical,yes,1,25.01,semantic-shell-guard,
adv-194,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-195,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-196,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-197,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-198,custom,search,critical,critical,yes,1,25.0,request-prompt-injection,
adv-199,custom,search,critical,critical,yes,1,25.01,threat-intel,
adv-200,custom,search,critical,critical,yes,1,25.0,threat-intel,
adv-201,custom,search,critical,critical,yes,1,25.0,semantic-shell-guard,
adv-202,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-203,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-204,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-205,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-206,custom,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
adv-207,custom,search,critical,critical,yes,1,25.01,request-prompt-injection,
adv-208,custom,search,critical,critical,yes,1,25.0,threat-intel,
adv-209,custom,search,critical,critical,yes,1,25.0,threat-intel,
adv-210,custom,search,critical,critical,yes,1,25.0,semantic-shell-guard,
adv-211,custom,read_file,critical,critical,yes,1,25.01,resource-null-byte,
adv-212,custom,read_file,critical,critical,yes,1,25.0,block-path-traversal,
adv-213,custom,read_file,critical,critical,yes,1,25.0,resource-null-byte,
adv-214,custom,write_file,critical,critical,yes,1,25.01,resource-null-byte,
adv-215,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
adv-216,custom,read_file,critical,critical,yes,1,25.01,resource-null-byte,
adv-217,custom,read_file,critical,critical,yes,1,25.01,resource-null-byte,
adv-218,custom,read_file,critical,critical,yes,1,25.01,block-path-traversal,
adv-219,custom,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
gen-benign-001,generated,read_file,clean,clean,yes,0,25.01,,
gen-benign-002,generated,search,clean,clean,yes,0,25.0,,
gen-benign-003,generated,list_directory,clean,clean,yes,0,25.01,,
gen-default-deny-001,generated,unknown_tool_xyz,critical,critical,yes,1,25.01,default,
gen-default-deny-002,generated,admin_panel,critical,critical,yes,1,25.01,default,
gen-encoding-001,generated,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
gen-encoding-002,generated,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
gen-encoding-003,generated,puppeteer_navigate,critical,critical,yes,1,25.0,semantic-url-guard,
gen-encoding-004,generated,search,critical,critical,yes,1,25.0,encoding-evasion-guard,
gen-exfil-001,generated,post_webhook,critical,critical,yes,1,25.0,semantic-dns-exfil,
gen-exfil-002,generated,search,critical,critical,yes,1,25.01,request-prompt-injection,
gen-github-001,generated,merge_pull_request,critical,critical,yes,1,25.0,deny-github-write-tools,
gen-github-002,generated,delete_repository,critical,critical,yes,1,25.0,deny-github-write-tools,
gen-path-001,generated,read_file,critical,critical,yes,1,25.01,semantic-path-guard,
gen-path-002,generated,read_file,critical,critical,yes,1,25.01,block-path-traversal,
gen-path-003,generated,read_file,critical,critical,yes,1,25.0,semantic-path-guard,
gen-rbac-001,generated,delete_account,critical,critical,yes,1,25.01,default,
gen-rbac-002,generated,bash,critical,critical,yes,1,25.01,deny-dangerous-tools,
gen-rbac-003,generated,execute_command,critical,critical,yes,1,25.01,deny-dangerous-tools,
gen-rbac-004,generated,create_issue,critical,critical,yes,1,25.0,deny-github-write-tools,
gen-rbac-005,generated,push_files,critical,critical,yes,1,25.01,deny-github-write-tools,
gen-shell-001,generated,run,critical,critical,yes,1,25.01,semantic-shell-guard,
gen-shell-002,generated,run,critical,critical,yes,1,25.0,semantic-shell-guard,
gen-sql-001,generated,query,critical,critical,yes,1,25.03,timing-side-channel-guard,
gen-sql-002,generated,query,critical,critical,yes,1,25.0,timing-side-channel-guard,
gen-sql-003,generated,query,critical,critical,yes,1,25.01,encoding-evasion-guard,
gen-stealth-001,generated,search,critical,critical,yes,1,25.01,request-prompt-injection,
gen-stealth-002,generated,search,critical,critical,yes,1,25.01,request-prompt-injection,
gen-stealth-003,generated,search,critical,critical,yes,1,25.0,request-prompt-injection,
gen-token-001,generated,search,critical,critical,yes,1,12806.4,block-sql-exfil,
gen-unicode-001,generated,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
gen-unicode-002,generated,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
gen-unicode-003,generated,run,critical,critical,yes,1,25.01,semantic-shell-guard,
gen-unicode-004,generated,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
gen-unicode-005,generated,echo,critical,critical,yes,1,25.01,encoding-evasion-guard,
gen-unicode-006,generated,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
gen-unicode-007,generated,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
gen-unicode-008,generated,search,critical,critical,yes,1,25.01,encoding-evasion-guard,
upload-chain-01,uploaded-bypass,search,critical,critical,yes,1,25.0,request-prompt-injection,
upload-chain-02,uploaded-bypass,search,critical,critical,yes,1,25.01,semantic-tool-chain-guard,
upload-chain-03,uploaded-bypass,search,critical,critical,yes,1,25.0,request-prompt-injection,
upload-chain-04,uploaded-bypass,search,critical,critical,yes,1,25.01,request-prompt-injection,
upload-chain-05,uploaded-bypass,search,critical,critical,yes,1,25.01,semantic-tool-chain-guard,
